,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
0,693579882224161000,@jerseymes no we need a president that isn't Donald Trump.,0,0,Aeries 2,2016-01-30 23:41:44,26369166,whyJoe,Joe Z.,2009-03-25 00:15:06,iconoclast. relativist. humanist. misanthrope. absolutist. rationalist... and guy who doesn't care about your iDevice.,593,530,"Orlando, Florida",Eastern Time (US & Canada)
1,693579061134635000,@tedcruz sent shaming letters to Iowa voters. Do we want a someone like that to be our President? We need #Trump https://t.co/4otHAHta8g,0,0,Twitter for Android,2016-01-30 23:38:28,199368416,Elvisfan1976,Melanie Deal,2010-10-06 17:54:32,A Trump Supporter + A member of the Choctaw Nation of Oklahoma and I love Neal McCoy and Elvis Presley!,1313,2893,"McAlester, OK",
2,693578410799538000,"@Queenie051369 , how do you feel about Trump?",0,1,Twitter for Android,2016-01-30 23:35:53,3442573227,philr260,philr,2015-08-26 02:56:06,,2,21,,
3,693578098629960000,Somehow this Donald trump piñata became a David Bowie piñata… I'm pretty confused @ San… https://t.co/cumZGTMm2h,0,0,Instagram,2016-01-30 23:34:39,21015268,MarkMarvel,Mark Marvel,2009-02-16 19:14:11,I like to rock.,509,373,"iPhone: 37.790573,-122.408897",Alaska
4,693577361262903000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:31:43,110747941,Sunshine3324,Judy Smith,2010-02-02 16:49:52,"Wife, Mom, Stepmom, Grandma, Christian, business owner, true-crime follower, devoted Colorado Rockies fan. Porn or sexually-oriented tweeters will be blocked.",602,1265,Colorado,Mountain Time (US & Canada)
5,693576580770083000,"If any Veteran thinks trump CARES at all about Veteran welfare !!!!!!

RT @LibsInAmerica: This is (cont) https://t.co/5kO24PzOtm",0,0,TweetCaster for Android,2016-01-30 23:28:37,19306602,Werdnat,Andrew Tolbert,2009-01-21 20:40:54,,593,2170,Texas,Central Time (US & Canada)
6,693576055748190000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Tweetbot for iΟS,2016-01-30 23:26:32,22988800,adambanksdotcom,Adam Banks,2009-03-05 22:18:27,"Editorial producer. Copy fixer. Journalist. Designer. Educator. Gag writer. Camera futz. Family guy. Was Editor in Chief + Creative Director, MacUser. For hire.",2936,1688,"Newcastle upon Tyne, UK",London
7,693575803519406000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:25:32,483050806,parkerwbriden,Parker Briden,2012-02-04 15:54:28,Missouri. Republican. Strong believer in rule number 76: No excuses play like a champion.,659,561,Mizzou,Central Time (US & Canada)
8,693574524529435000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:20:27,53046002,zefirotorna,B. Justice,2009-07-02 12:16:34,Dogs are smarter than cats. I like numbers. Warning: I get blocked by Democratic Party operatives and right wing nut jobs. It makes me proud.,1314,693,Everywhere,Eastern Time (US & Canada)
9,693573418239840000,THE BBQ BRISKET SNADWICH IS SO 🔥🔥🔥 THE BUTTERED BUN WITH PICKLED CARROTS AND ONIONS AND HOMEMADE… https://t.co/LBsmrNheuv,0,0,Instagram,2016-01-30 23:16:03,31347989,NUMP_Trump,Nump Trump 454,2009-04-15 05:19:07,MR I GOTT GRAPEZ!!!,,,,
10,693573295858434000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:15:34,17282363,michael_hendrix,Michael Hendrix,2008-11-10 06:21:05,Director at U.S. Chamber Fdn | Writing on #tech #cities #startups | *Tweets are my own* :),1855,2054,"Washington, DC",
11,693573279832019000,Clown Trump Shirt available at https://t.co/ud0rVNkD6d if you wanna make America great again you'll get one… https://t.co/UCJJVBusxp,0,1,Instagram,2016-01-30 23:15:30,326756275,hasanthehun,BigHas,2011-06-30 12:52:46,I am the youngest turk working @theyoungTurks   Host of Popcrunch - I'm way cooler on snapchat: BigHas,1951,539,"Istanbul, LA, NYC ",Istanbul
12,693571945611293000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter Web Client,2016-01-30 23:10:12,42313640,mccanner,erin mccann,2009-05-25 00:34:59,Photo person. Editor. Lover of Scrabble. Collector of old things and memories. Then: news ed @guardianUS. Now: other stuff @nytimes,5391,3235,Brooklyn,Eastern Time (US & Canada)
13,693570673831064000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:05:09,249325206,WPAResearch,WPA Research,2011-02-08 20:37:56,"Conservative polling firm with unmatched accuracy. Experts in public opinion, analytics, behavioral science & donor research.",4117,3116,"Washington, D.C.",Eastern Time (US & Canada)
14,693570300571705000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,TweetDeck,2016-01-30 23:03:40,4491811,owenblacker,Owen Blacker,2007-04-13 12:31:57,"Mainly-gay, mainly-Welsh political geek and proud social justice warrior. @mySociety, @OpenRightsGroup, Wikipedian. Header photo by @ScottJoyce",3856,3491,London,London
15,693570253071196000,"RT @pbump: No candidate since 1992, when Gallup changed its system, has been viewed more unfavorably than Donald Trump. https://t.co/Nr7xtN…",14,0,Twitter for iPhone,2016-01-30 23:03:28,1543801099,TheAPJournalist,Andrew Peng,2013-06-24 17:53:31,"Executive editor at @ReadByline, @hsdems national marketing director. Word writer, straight talker, political junkie. andrew.peng@readbyline.com",4245,4993,"NJ/NYC/Washington, D.C.",Atlantic Time (Canada)
