,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
0,691047202844758018,"@JaredWyand he's probably posing as Cruz supporter and attacking Trump, or vice versa. Anything to take attention off Hills",0,1,Twitter for iPad,2016-01-23 23:57:46,596851111,hokie6,Greg Jones,2012-06-01 22:13:58,Instinctual Constitutional Conservative. Basset Hounds rule. Proud Virginia Tech grad. Stepdad to 2015 Cambridge HS Homecoming King and rising VT freshman,228,198,"Milton, Georgia",
1,691046456652738560,Best sex me and Trump tair almost,0,0,Twitter for iPhone,2016-01-23 23:54:48,3276477930,AnaStee19484959,Ana Steele,2015-07-11 19:39:07,By blood rite: king of all Earth. Angel of Allah y Yahway. Buddah by enlightement under the Bohdi Tree; direct Decendent Christ. Prof. singer actor dir writer,1565,1971,Heaven ASAP,
2,691046254814453760,And savior delicious sensual senses he stole from @PaulTudorJones1 @PaulTudorJones he though junks bonding trump starvation policy only,0,0,Twitter for iPhone,2016-01-23 23:54:00,3276477930,AnaStee19484959,Ana Steele,2015-07-11 19:39:07,By blood rite: king of all Earth. Angel of Allah y Yahway. Buddah by enlightement under the Bohdi Tree; direct Decendent Christ. Prof. singer actor dir writer,1565,1971,Heaven ASAP,
3,691045977608749056,Donald trump Excellent love maker out standing mDe me into things you never knew. Outstanding great brilliant all colors texture combined,0,0,Twitter for iPhone,2016-01-23 23:52:54,3276477930,AnaStee19484959,Ana Steele,2015-07-11 19:39:07,By blood rite: king of all Earth. Angel of Allah y Yahway. Buddah by enlightement under the Bohdi Tree; direct Decendent Christ. Prof. singer actor dir writer,1565,1971,Heaven ASAP,
4,691044907843227648,"Sadly, #Trump is correct, he could stand in the middle of 5th Ave and shoot somebody and not lose any voters. Americans are crazy!",0,1,Twitter for Android Tablets,2016-01-23 23:48:39,6242812,javabern,Bern,2007-05-22 20:06:35,Oh Sweet Jesus Protect me from your followers!,323,673,My Compound on Merritt Island,America/Detroit
5,691044731862671360,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:47:57,316741499,coiteuxt,Constitutional,2011-06-13 22:14:08,"Tired of Establishment politics that give away our time, talent and treasure to the rest of the world while the American people are shafted.",1123,2058,,
6,691044346313863168,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:46:25,409430647,nathanielbumpo,Free Two-BearArms,2011-11-10 18:38:18,"*** GOD, GUNS & GUTS made this country GREAT! **rvn vet **buckeye",5279,5381,,Pacific Time (US & Canada)
7,691044292123607041,"What a fucking turd. 

Via @NPR: Donald Trump: I Could 'Shoot Somebody, And I Wouldn't Lose Any Voters' https://t.co/MF7vjCHFnA",0,0,Twitter for Android,2016-01-23 23:46:12,45891452,Angela_Becker,Angie Becker,2009-06-09 17:38:29,"Former 외국인, lifelong Badger.",45,91,"Milwaukee, WI",Central Time (US & Canada)
8,691044223945154560,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPad,2016-01-23 23:45:56,751785980,suenoe2,sue noe,2012-08-11 19:34:47,"American, Republican, Trump supporter, likes to travel, loves cats. Residing in Italy temporarily. There is no better place to live than the USA!",132,77,"Arezzo, Toscana",Rome
9,691043926837325825,Trump haters out in full force!,0,1,Twitter for Android Tablets,2016-01-23 23:44:45,390833402,fmg223,Frank M Grubb,2011-10-14 16:35:28,"Red, White & Blue, through & through!  I am a political junkie(conservative), worried about my country. Retired but still looking for meaningful work!",3779,4103,"Mesa, AZ",Arizona
10,691043632481226752,"""@KLSouth: REPORT: Global Elite Fear Donald Trump Presidency https://t.co/wNrKE988iB"" Way to go @realDonaldTrump HIStory needs a Hero! 💪👊",0,0,Twitter for Android,2016-01-23 23:43:35,152760714,DonKJB,KJ-B,2010-06-06 20:21:21,The End is really just The Beginning.,367,412,On tha Move...,Quito
11,691042960285237248,Obama and Clinton know to keep killings quiet. “@secupp: Absolutely true: Trump: I could 'shoot somebody and I wouldn't lose voters',0,0,Twitter for iPhone,2016-01-23 23:40:55,20731951,samhusseini,Sam Husseini,2009-02-12 23:36:15,"Do @accuracy (news releases), @dcstakeout (questioning politicos), @votepact (left & right pairing up) and @xposefacts (whistleblowers). Also, artsy.",4150,3723,Anti-DC,Central Time (US & Canada)
12,691042602339209216,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:39:30,243185877,Zagotti,Mark Zagotti,2011-01-26 14:04:37,"Living in Long Island, where Gina and I raise our 3 kids Gia, and the twins, Marco & Bella. ~Aspiring Screenwriter~",635,792,New York ,Central Time (US & Canada)
13,691041967833092096,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter Web Client,2016-01-23 23:36:58,415175014,MiriamRoseMc,Miriam McGrath,2011-11-18 00:33:01,"Knitter, nature lover, World Traveller, Mother of 5, grandmother of 14, Married over 50 years, #TRUMP2016 supporter, NRA member.",2324,3040,Northern Michigan,Pacific Time (US & Canada)
14,691041689549565953,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:35:52,3435940588,MarieMa49685063,The Silent Majority,2015-08-22 20:05:10,We the People are awake with eyes wide open and ready to take back our country and the morals and values we started on! #MakeAmericaGreatAgain #Trump2016,1915,207,,
15,691041641222791169,#realDonaldTrump said he could shoot someone and not lose voters.  Will this get you Trump supporters to get your head out...?,0,0,TweetCaster for Android,2016-01-23 23:35:40,1641691423,phillipballen,Phillip B Allen,2013-08-03 00:38:01,independent travel consultant and NCHSAA sports officiating regional supervisor,17,35,Hendersonville NC,Eastern Time (US & Canada)
16,691040999590637569,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:33:07,2472196091,Lsk73My,susieque,2014-04-09 18:16:27,,107,101,,
17,691040713119809536,"RT @heytana: @realdonaldtrump made Strauss' night, he told me Donald is his idol &amp; I told Mr Trump that &amp; he… https://t.co/2CSwbfMsZL",23,0,Twitter Web Client,2016-01-23 23:31:59,3517375637,TomatoPie1,TomatoPie,2015-09-01 23:27:50,"''Bill . . . Hey Bill! 12,000 people here on 2 days notice!''  Taking on the MSM! It's a big job! We've got your back Mr. Trump!",959,697,YAY The USA!,Eastern Time (US & Canada)
18,691039467394744320,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for Android,2016-01-23 23:27:02,455407579,CharlesYordy,charles yordy,2012-01-05 02:38:38,Retired,184,216,,
19,691039366978871297,"RT @marlahohner: Great Donald Trump memory from my friend, James Michael.

@realDonaldTrump https://t.co/c9dfPFU4on",62,0,Twitter for iPhone,2016-01-23 23:26:38,22140483,53wizard,Don Bryson,2009-02-27 13:45:47,Air Force Vet. Law Vet. Proud Grandfather. Trump !!!,1368,1358,"North Carolina, USA",
