,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
0,692859686467432448,"RT @DocTexian: Fox News:
HILLARY CLINTON WILL BE THE NEXT PRESIDENT OF THE UNITED STATES OF AMERICA BUT SHOULD ONLY BE PAID 82 % OF OTHER P…",101,0,Twitter Web Client,2016-01-28 23:59:56,3138719852,mcclard_nadia,Nadia Mcclard,2015-04-04 09:02:26,Always be kinder than you feel,3012,1593,New York,
1,692857702616158209,"#HillYes #ImWithHer  #WeWillNotBeErased
We can overlook some corruption in a #Clinton https://t.co/uVQXOsQdpa",3,2,Twitter for Android,2016-01-28 23:52:03,2250817146,BoonieKane,Beckie,2013-12-17 18:43:03,"Women's Rights/Equality Environment #Bernified twitmo alumni & snarky
GET #KochSuckas OUT of OUR GOVERNMENT #UniteBlue",5094,5503,"Goodells,MI",
2,692857487322537985,"RT @TotalTrafficHOU: Stall cleared in #SeSide on 610 S Lp WB at The 45 Gulf Fwy, stop and go traffic back to Clinton, delay of 8 mins #traf…",1,0,(TX) I-45 Updates,2016-01-28 23:51:12,164324027,TXI45thm,The Highway Monitor,2010-07-08 16:00:17,This feed provides timely #interstate #traffic info & RT's for I-45 in #TX. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,296,195,"Texas, USA",Mountain Time (US & Canada)
3,692857165434892289,"Stall cleared in #SeSide on 610 S Lp WB at The 45 Gulf Fwy, stop and go traffic back to Clinton, delay of 8 mins #traffic",1,1,TTN HOU traffic,2016-01-28 23:49:55,249818911,TotalTrafficHOU,TTN Houston,2011-02-09 21:09:17,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,1027,112,"Houston, TX",Central Time (US & Canada)
4,692854303162179584,"Seasons almost here gonna miss playing as a big red❤️⚽️🏆 @ Clinton,… https://t.co/oRbLePUJQ9",0,0,Instagram,2016-01-28 23:38:33,765919220,berta8121,Berta,2012-08-18 15:44:30,"Sometimes I feel like giving up, Then I remember I have a lot of you motherfuckers to prove wrong. Ink addiction. SWOSU . SC: robertlg IG: berta8121",498,486,"Weatherford, OK",
5,692853679402057728,"RT @TotalTrafficHOU: Car fire cleared in #SeSide on 610 S Lp WB at The 45 Gulf Fwy, stop and go traffic back to Clinton, delay of 8 mins #t…",1,0,RoundTeam,2016-01-28 23:36:04,164287336,TXI10thm,The Highway Monitor,2010-07-08 14:11:27,This feed provides timely #interstate #traffic info & RT's for I-10 in #TX. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,436,225,"Texas, USA",Mountain Time (US & Canada)
6,692852481240408066,"Car fire cleared in #SeSide on 610 S Lp WB at The 45 Gulf Fwy, stop and go traffic back to Clinton, delay of 8 mins #traffic",1,0,TTN HOU traffic,2016-01-28 23:31:18,249818911,TotalTrafficHOU,TTN Houston,2011-02-09 21:09:17,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,1027,112,"Houston, TX",Central Time (US & Canada)
7,692850124016357380,"Stall blocks a center lane in #SeSide on 610 S Lp WB at The 45 Gulf Fwy, stop and go traffic back to Clinton, delay of 8 mins #traffic",0,0,TTN HOU traffic,2016-01-28 23:21:56,249818911,TotalTrafficHOU,TTN Houston,2011-02-09 21:09:17,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,1027,112,"Houston, TX",Central Time (US & Canada)
8,692850070648008704,"RT @HercFamily5: @mlcalderone as a die hard conservative, Trump will insist his buddy Bill Clinton moderate it.",7,0,Twitter Web Client,2016-01-28 23:21:44,2959785818,peggenze,Peg E,2015-01-05 14:51:13,When a President can pick and choose which laws to follow and which to ignore he is no longer a President. Ted Cruz,1252,1317,,
9,692846242888445954,@JazzShaw Sounds like progressive writers starting to sop up the Clinton drip.drip.drip. Just another trashcan liner put to good use.,0,0,Twitter for Android,2016-01-28 23:06:31,384903586,SenatorMark4,Mark Robbins,2011-10-04 14:47:03,"Process-oriented seeker of solutions to government waste and abuse.. 
Published solutions!",90,323,"Kingsland, TX",Central Time (US & Canada)
10,692845345915580416,RT @MiryamLipper: ⌛️⏰ @ Hillary Clinton Campaign Headquarters https://t.co/uHWxHqK3AT,1,0,Twitter for iPhone,2016-01-28 23:02:57,1872073316,Sarah_L_Bard,Sarah Bard,2013-09-16 15:34:01,"Jewish Outreach Director, Hillary For America",278,524,"Brooklyn, NY",
11,692844549236850688,"Shaw Industries #Labor #Job: Grader - Saw - Rough Mill - Plant H5 - 2nd Shift (#Clinton, SC) https://t.co/BoWc0RZLjW #Jobs #Hiring",0,0,TweetMyJOBS,2016-01-28 22:59:47,119115001,tmj_SC_LABOR,TMJ-SC Labor Jobs,2010-03-02 18:25:38,Follow this account for geo-targeted General Labor job tweets in South Carolina Non-Metro from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!,309,278,South Carolina,Quito
12,692842214708289537,"Join the Fresenius Medical Care team! See our latest #Nursing #job opening here: https://t.co/dFnGNAt8hy #CharterTownshipofClinton, MI",0,0,TweetMyJOBS,2016-01-28 22:50:31,22057113,tmj_mi_nursing,TMJ- MI-US Nursing,2009-02-26 20:29:30,Follow this account for geo-targeted Healthcare-Nursing job tweets in Michigan Non-Metro. Need help? Tweet us at @CareerArc!,358,296,Michigan,Eastern Time (US & Canada)
13,692841437595963393,"🍻 (@ SCS Moose Lodge #1837 in Clinton Township, MI) https://t.co/QMkLsHCRgP",0,0,Foursquare,2016-01-28 22:47:25,30773956,JacekWos,Jacek,2009-04-13 01:36:26,Just a poor and stupid mailman near Detroit.,58,162,"Clinton Twp., MI",Eastern Time (US & Canada)
14,692838533946429440,"McDonald's Corporation #Hospitality #Job: McDonald's Restaurant Careers (#CLINTON, IA) https://t.co/7Fmu0oDKJR #Jobs #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-28 22:35:53,88113990,tmj_ia_hrta,TMJ-IA HRTA Jobs,2009-11-07 04:42:24,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,351,283,Indiana,Eastern Time (US & Canada)
15,692837757534666752,Guess whose bizack @ Clinton National Airport https://t.co/Z8NS8RuaT7,0,0,Instagram,2016-01-28 22:32:48,22751254,Kwestion,King No Crown,2009-03-04 09:11:12,"#MyAlbum #OutNow #LinkRightHere https://t.co/r2WnezcAie Booking, Features, Production info@itskwestion.com #BlackKings & #BlackKweens #Matter",3804,915,#SwiLA,Central Time (US & Canada)
16,692834202790662147,@RogerJStoneJr I was concerned by W close friendship w Clinton. Also W motive 4helping WW.bothers me. Hes the one who got them injured-guilt,0,0,Twitter for Android,2016-01-28 22:18:40,2737178169,LgLgarris62,Linda g,2014-08-08 12:36:48,"christian,conservative, nurse,animal lover,pro life,walking dead fan.dislike Hollywood, msm,liberals",1490,1462,,
17,692833851308056577,"@RBReich Clinton Foundation a leading proponent of disclosure, as are Soro's fronts, to insure @realDonaldTrump honest  competition. &lt;/sarc&gt;",0,0,Twitter for Android,2016-01-28 22:17:17,384903586,SenatorMark4,Mark Robbins,2011-10-04 14:47:03,"Process-oriented seeker of solutions to government waste and abuse.. 
Published solutions!",90,323,"Kingsland, TX",Central Time (US & Canada)
18,692831678075539456,"@peddoc63 So basically, you're saying the Saudis give more to wounded warriors via Clinton than @realDonaldTrump THAT'S real!",0,0,Twitter for Android,2016-01-28 22:08:38,384903586,SenatorMark4,Mark Robbins,2011-10-04 14:47:03,"Process-oriented seeker of solutions to government waste and abuse.. 
Published solutions!",90,323,"Kingsland, TX",Central Time (US & Canada)
19,692830984581058561,"I'm at Surratts-Clinton Branch Library - @pgcmls in Clinton, MD https://t.co/UNY1setLjd",0,1,Foursquare,2016-01-28 22:05:53,49084221,Naya2000,❣Kerri Stewart❣,2009-06-20 18:59:03,"I ❤️❤️❤️to RT funny & inspirational quotes by others❣ I ❤️❤️❤️to enter & win sweepstakes❣ I'll tweet or RT contest info so you can enter, too❣ ♥Kerri♥",681,2066,20748,Eastern Time (US & Canada)
20,692829838546108416,"Join the Aerotek team! See our latest #Nursing #job opening here: https://t.co/XDTBg6vHNc #Clinton, MD #Hiring",0,0,TweetMyJOBS,2016-01-28 22:01:20,22148215,tmj_dc_nursing,TMJ-WAS Nursing Jobs,2009-02-27 15:07:40,Follow this account for geo-targeted Healthcare-Nursing job tweets in DC Metro. Need help? Tweet us at @CareerArc!,409,306,"Washington, DC",Eastern Time (US & Canada)
21,692827737191395328,⌛️⏰ @ Hillary Clinton Campaign Headquarters https://t.co/uHWxHqK3AT,1,1,Instagram,2016-01-28 21:52:59,244817600,MiryamLipper,Miryam Lipper,2011-01-30 06:00:01,HFA Surrogates Team Member and Former Deputy National Press Secretary and Director of Broadcast Media for @theDemocrats. Tweets/retweets = my own. #ImWithHer,655,1095,"Washington, DC",Central Time (US & Canada)
22,692827414854922240,"Join the SONIC Drive-In team! See our latest #Hospitality #job opening here: https://t.co/KdOtGBz7TL #Clinton, LA #Hiring",0,0,SafeTweet by TweetMyJOBS,2016-01-28 21:51:42,2924224280,SONICjobs,SONIC Jobs,2014-12-09 17:20:23,Check out our open positions to learn how you can WORK YOUR SPIRIT at #SONIC!,215,39,,
23,692826153879474178,"I'm at Classic Cuts Barbershop in Clinton, MD https://t.co/Ii4Nzt9ioK",0,1,Foursquare,2016-01-28 21:46:41,27312969,DaByrdman33,Ashley W. Byrd,2009-03-28 21:31:25,"Co-Founder & President of The B&B Cigar Club. Full-time cigar enthusiast. Clemson Tigers Football fanatic. 
WE ALL WE GOT SHEEEIIIT!",2798,2422,"38.93333333,-77.42777778",Eastern Time (US & Canada)
24,692823922140512256,"Interested in a #Hospitality #job near #Clinton, LA? This could be a great fit: https://t.co/OTGLcMAAvg #SONIC #Hiring #CareerArc",0,0,TweetMyJOBS,2016-01-28 21:37:49,88181812,tmj_la_hrta,TMJ-LA HRTA Jobs,2009-11-07 13:05:04,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Louisiana Non-Metro. Need help? Tweet us at @CareerArc!,379,282,Louisiana,Eastern Time (US & Canada)
25,692822739644715008,Things you see while shopping at Target @ Target Clinton Pointe https://t.co/OMobwyUSNe,0,0,Instagram,2016-01-28 21:33:07,49853840,csqured,Court,2009-06-23 02:20:20,Indecisive. Randomness. Geek. Sarcastic. My dogs are named after great leaders (Yoda & Izzo),160,166,"Detroit, MI",Eastern Time (US & Canada)
26,692821951568441344,"#Automotive #Job alert: Diesel Technician/Mechanic I | Penske Truck Leasing | #Clinton, PA https://t.co/6j0fEIzkPy #gopenskecareers #Jobs",0,0,TweetMyJOBS,2016-01-28 21:29:59,180060504,tmj_PA_auto,Penn. Automotive,2010-08-18 19:03:23,Follow this account for geo-targeted Automotive job tweets in Pennsylvania Non-Metro. Need help? Tweet us at @CareerArc!,180,130,Pennsylvania,Quito
27,692821777945198592,"Want to work at Speedway? We're #hiring in #Clinton, NJ! Click for details: https://t.co/JXwmcxmaGj #Retail #Job #Jobs #CareerArc",0,0,TweetMyJOBS,2016-01-28 21:29:18,59785077,tmj_nj_retail,TMJ-NJ Retail Jobs,2009-07-24 13:42:01,Follow this account for geo-targeted Retail job tweets in New Jersey Non-Metro. Need help? Tweet us at @CareerArc!,431,301,New Jersey,Central Time (US & Canada)
