,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
0,694323649994575872,Clinton should of gone to jail long time ago before doing the damage she's done to America.,0,0,Twitter for Android,2016-02-02 00:57:12,393710905,ashewhole,BiMiJaJe,2011-10-18 23:32:56,Rump for Trump!!!,1766,2087,Bakersfield,
1,694321852102111232,It all starts now. #ImWithHer @ Hillary Clinton for America https://t.co/YyLN3VO5A0,0,1,Instagram,2016-02-02 00:50:04,362516994,JoeVogel_,Joe Vogel,2011-08-26 14:45:31,"@HillaryClinton For America. @GWU. 
Fighting for liberty, justice, and opportunity for all.",703,556,"Foggy Bottom, Washington",Quito
2,694318322565775360,"Hillary Clinton waffles on #Keystone XL her State Dept OKd - American Thinker https://t.co/LcHGnfCiPO  - https://t.co/f9eOhZSK5F 168""",0,0,Twitter for Android,2016-02-02 00:36:02,393710905,ashewhole,BiMiJaJe,2011-10-18 23:32:56,Rump for Trump!!!,1766,2087,Bakersfield,
3,694316918262501377,"Chuck Norris article about Cloward Piven strategy to reduce U.S. to a welfare state: https://t.co/Z2BFaoZc7E https://t.co/BvFDKaTM3h""",0,0,Twitter for Android,2016-02-02 00:30:27,393710905,ashewhole,BiMiJaJe,2011-10-18 23:32:56,Rump for Trump!!!,1766,2087,Bakersfield,
4,694314730328977409,Hillary Clinton knows she can be indicted at any moment and is selfishly putting a democratic victory at great risk. Go away Clintons!,0,0,Twitter for Android Tablets,2016-02-02 00:21:46,26761733,calistevenj,Steven J Gross,2009-03-26 14:35:33,"A Wizard, A True Star",57397,51776,"Chatsworth, CA  USA",Pacific Time (US & Canada)
5,694312589677977601,@aolsen I agree that it's been an issue for a long time. That's why Rubio comes out ahead of Clinton in polls. He can communicate.,0,0,Tweetbot for iΟS,2016-02-02 00:13:15,35287196,Captain_Strongo,Chase D. Troutner,2009-04-25 19:21:52,"Alabama Law (#RollTide). #BYU, #Jazz, #Yankees, #RSL, #EFC. Politics. #NerdCityFC. Amateur historian. Mormon. 2x #Chappys winner. King of Dumbo hot takes.",984,551,The Speed Force,Mountain Time (US & Canada)
6,694312224882470912,"RT @Jay_Staxx: #RiseandGrind💸💰
#TolsonElectric⚡️ 
Running Off 2Hrz Of Sleep😴 @ Clinton, Maryland https://t.co/iSHNoumhud",1,0,Twitter for Android,2016-02-02 00:11:48,3997730056,kingScorpio500,KingScorpio,2015-10-19 22:42:17,#GSM Music Artist| 500EAZY aka king EAZY repping that block squad,327,911,"Lorton, VA",Pacific Time (US & Canada)
7,694311249274880000,Grab yo mats. It's already spring (hello 40 degrees in February) so I'm trying to get your bod… https://t.co/1GmT6Y4I4n,0,0,Instagram,2016-02-02 00:07:56,390071170,Clinton__Edward,clinton edward,2011-10-13 12:26:58,20-something. NYC. performer. [MSA NY] [FlyBarre at Flywheel],326,346,New York City,Eastern Time (US & Canada)
8,694307384936648704,"This #job might be a great fit for you: Shipping and Receiving - https://t.co/SpQMpGo4Kv #Clinton, TN #Hiring #CareerArc",0,0,TweetMyJOBS,2016-02-01 23:52:34,41686687,tmj_tn_usa_jobs,TMJ-TN-USA Jobs,2009-05-21 21:51:55,Follow this account for geo-targeted Other job tweets in Tennessee Non-Metro. Need help? Tweet us at @CareerArc!,746,528,Tennessee,Eastern Time (US & Canada)
9,694305857127862272,"Saw ""13 Hours"" yesterday. Anybody that watches it and can still support Hillary Clinton is either blind or stupid.",0,0,Twitter for Android,2016-02-01 23:46:30,72192924,MoistTrout,James S. Robinson,2009-09-07 03:21:05,I just pop in from time to time to make sure I'm alive.,42,287,Texas,Central Time (US & Canada)
