,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
0,694262571059184000,"This #Hospitality #job might be a great fit for you: General Manager - https://t.co/JhnKUeUMGm #SONIC #Clinton, OK #Hiring #CareerArc",0,0,TweetMyJOBS,2016-02-01 20:54:30,88290897,tmj_ok_hrta,TMJ-OK HRTA Jobs,2009-11-07 22:47:26,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Oklahoma Non-Metro. Need help? Tweet us at @CareerArc!,356,283,Oklahoma,Eastern Time (US & Canada)
1,694261761566859000,"Want to work in #Clinton, MD? View our latest opening: https://t.co/Z3dQEYs1e7 #Retail #Job #Jobs #Hiring",0,0,TweetMyJOBS,2016-02-01 20:51:17,28439613,tmj_dc_retail,Wash. DC Retail Jobs,2009-04-02 22:48:29,Follow this account for geo-targeted Retail job tweets in DC Metro. Need help? Tweet us at @CareerArc!,489,314,"Washington, DC",Eastern Time (US & Canada)
2,694259335585632000,"If you're a #Retail professional in #Clinton, MD, check out this #job: https://t.co/5OpDzUlyk0 #Hiring",0,0,TweetMyJOBS,2016-02-01 20:41:38,28439613,tmj_dc_retail,Wash. DC Retail Jobs,2009-04-02 22:48:29,Follow this account for geo-targeted Retail job tweets in DC Metro. Need help? Tweet us at @CareerArc!,489,314,"Washington, DC",Eastern Time (US & Canada)
3,694259084216828000,"RT @DocTexian: Fox News:
HILLARY CLINTON WILL BE THE NEXT PRESIDENT OF THE UNITED STATES OF AMERICA BUT SHOULD ONLY BE PAID 82 % OF OTHER P…",101,0,Twitter Web Client,2016-02-01 20:40:39,3131448682,Cas22Castello,Natividad Castello,2015-04-02 20:03:03,"Be always at war with your vices, at peace with your neighbors, and let each new year find you a better man",2985,1537,Hawaii,Pacific Time (US & Canada)
4,694257178597790000,"6 Clinton Street, Manhattan https://t.co/slejAeHV3j",0,0,Words & Warps,2016-02-01 20:33:04,4531666948,everylotnyc,every lot nyc,2015-12-19 04:07:23,Every property in New York City in numerical order by BBL (tax id). by @fitnr,193,1,"New York, NY",
5,694255692610310000,"https://t.co/o9N8cQS7fC

Give Me Love
George Harrison
Bernie Sanders Leads 
Hillary Clinton
Record 
600,000 Payout https://t.co/OiCueSkGGl",0,0,Twitter for Android,2016-02-01 20:27:10,747941323,cowgirlpuncture,dr. rae christopher,2012-08-09 21:04:29,,62,508,,
6,694252143600091000,"10 Clinton Street, Manhattan https://t.co/B7fsF5LfoG",0,0,Words & Warps,2016-02-01 20:13:04,4531666948,everylotnyc,every lot nyc,2015-12-19 04:07:23,Every property in New York City in numerical order by BBL (tax id). by @fitnr,193,1,"New York, NY",
7,694250900072694000,"TeamHealth #Physician #Job: Staff Physician (#CLINTON, NC) https://t.co/qN4ifaVJ9R #Jobs #Hiring",0,0,SafeTweet by TweetMyJOBS,2016-02-01 20:08:07,1860798708,JoinTeamHealth,JoinTeamHealth,2013-09-13 14:47:56,"One of nation's largest providers of Emergency Medicine,Hospital Medicine,Anesthesia,Acute Care Surgery,OB/GYN Hospitalist & Orthopaedic Hospitalists services.",352,124,,
8,694247211006231000,"Can you recommend anyone for this #job? Packaging Positions - https://t.co/o8qVjSmhLT #Clinton, TN #ProductMgmt #Hiring #CareerArc",0,0,TweetMyJOBS,2016-02-01 19:53:28,43709923,tmj_usa_prod,TMJ-USA PM Jobs,2009-05-31 16:18:52,Follow this account for geo-targeted Product Management job tweets in USA. Need help? Tweet us at @CareerArc!,305,179,USA,Eastern Time (US & Canada)
9,694247112922546000,"Clinton Street, Manhattan https://t.co/VTe65zu709",0,1,Words & Warps,2016-02-01 19:53:04,4531666948,everylotnyc,every lot nyc,2015-12-19 04:07:23,Every property in New York City in numerical order by BBL (tax id). by @fitnr,193,1,"New York, NY",
